"","country","year","start","exports","schooling","growth","peace","concentration","lnpop","fractionalization","dominance"
"565","Jamaica",1980,0,0.130999997258186,63,-4.21400022506714,412,0.35699999332428,14.5730400085449,270,0
"566","Jamaica",1985,0,0.123999997973442,56,-1.2849999666214,472,0.35699999332428,14.6532297134399,270,0
"567","Jamaica",1990,0,0.0829999968409538,60,2.77800011634827,532,0.35699999332428,14.692440032959,270,0
"568","Jamaica",1995,0,0.096000000834465,62,-0.574000000953674,592,0.36599999666214,14.7405996322632,270,0
"569","Japan",1960,0,0.00800000037997961,75,NA,172,0.504999995231628,18.3598003387451,162,0
"570","Japan",1965,0,0.00800000037997961,82,8.37800025939941,232,0.504999995231628,18.4094505310059,162,0
"571","Japan",1970,0,0.00600000005215406,86,9.73499965667725,292,0.504999995231628,18.4632091522217,162,0
"572","Japan",1975,0,0.00499999988824129,91,2.74300003051758,352,0.504999995231628,18.5334701538086,168,0
"573","Japan",1980,0,0.00499999988824129,92,3.67600011825562,412,0.504999995231628,18.5758209228516,171,0
"574","Japan",1985,0,0.00400000018998981,94,3.11800003051758,472,0.504999995231628,18.6092700958252,171,0
"575","Japan",1990,0,0.00300000002607703,96,3.93600010871887,532,0.504999995231628,18.6320495605469,171,0
"576","Japan",1995,0,0.0020000000949949,98,1.36199998855591,592,0.508000016212463,18.6473293304443,171,0
"577","Jordan",1960,0,0.034000001847744,36,NA,172,0.75,13.6459102630615,72,0
"578","Jordan",1965,0,0.034000001847744,52,6.44700002670288,232,0.75,13.935959815979,72,0
"579","Jordan",1970,1,0.034000001847744,NA,-2.40899991989136,292,0.75,14.2262897491455,72,0
"580","Jordan",1975,0,0.0740000009536743,74,7.73099994659424,39,0.75,14.4088401794434,78,0
"581","Jordan",1980,0,0.0670000016689301,79,9.60900020599365,99,0.75,14.595290184021,78,0
"582","Jordan",1985,0,0.0740000009536743,NA,1.01999998092651,159,0.75,14.7877998352051,78,0
"583","Jordan",1990,0,0.115000002086163,NA,-3.9760000705719,219,0.75,14.9692401885986,78,0
"584","Jordan",1995,0,0.111000001430511,NA,2.01200008392334,279,0.75,15.249400138855,78,0
"585","Kenya",1960,0,0.133000001311302,3,NA,43,0.808000028133392,15.9356098175049,5727,0
"586","Kenya",1965,0,0.133000001311302,6,-1.41499996185303,103,0.808000028133392,16.092679977417,5727,0
"587","Kenya",1970,0,0.108999997377396,12,-0.934000015258789,163,0.808000028133392,16.2576808929443,5727,0
"588","Kenya",1975,0,0.120999999344349,16,7.13000011444092,223,0.808000028133392,16.4358901977539,5810,0
"589","Kenya",1980,0,0.158999994397163,23,1.69400000572205,283,0.808000028133392,16.6224994659424,5893,0
"590","Kenya",1985,0,0.137999996542931,26,-2.74900007247925,343,0.808000028133392,16.8110904693604,5893,0
"591","Kenya",1990,0,0.0850000008940697,27,2.74900007247925,403,0.808000028133392,16.9662799835205,5893,0
"592","Kenya",1995,0,0.146999999880791,26,-0.199000000953674,463,0.809000015258789,17.0997200012207,5893,0
"593","Korea",1960,0,0.0240000002086163,38,NA,172,0.602999985218048,17.0345096588135,68,0
"594","Korea",1965,0,0.0240000002086163,44,3.14599990844727,232,0.602999985218048,17.1664695739746,68,0
"595","Korea",1970,0,0.0219999998807907,50,9.2480001449585,292,0.602999985218048,17.2788391113281,68,0
"596","Korea",1975,0,0.0439999997615814,64,6.48099994659424,352,0.602999985218048,17.3788509368896,70,0
"597","Korea",1980,0,0.0280000008642673,82,5.72599983215332,412,0.602999985218048,17.4563503265381,72,0
"598","Korea",1985,0,0.0280000008642673,93,6.19999980926514,472,0.602999985218048,17.5243396759033,72,0
"599","Korea",1990,0,0.017000000923872,91,9.17899990081787,532,0.602999985218048,17.5736598968506,72,0
